codigoEstacao;nomeEstacao;nivelConsistencia;valorMeo;origem_valorMeo;Latitude;Longitude;codigoRio;nomeRio;codigoBacia;nomeBacia;siglaUF;codigoMunicipio;nomeMunicipio;siglaResponsavel;siglaOperadora;statusApi;dtCadastro;dtAtualizacao
49209000;CAPTAÇÃO EMBASA - (canal de ligação);2;-2;Via Arquivo Csv;-9,377;-38,233;40001000;RIO SÃO FRANCISCO;4;RIO SÃO FRANCISCO;BA;16024000;AURELINO LEAL;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:27:04
49209100;CAPTAÇÃO EMBASA  -  (lago da usina);2;-2;Via Arquivo Csv;-9,43;-38,217;40001000;RIO SÃO FRANCISCO;4;RIO SÃO FRANCISCO;BA;16024000;AURELINO LEAL;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:27:31
49210000;CACHOEIRA DE PAULO AFONSO;2;-1;Via Arquivo Csv;-9,4;-38,217;40001000;RIO SÃO FRANCISCO;4;RIO SÃO FRANCISCO;BA;16240000;PAULO AFONSO;ANA;ANA;True;2024-10-03 22:52:20;2024-10-16 21:28:10
49210040;UHE PAULO AFONSO IV RESERVATÓRIO 3;2;-2;Via Arquivo Csv;-9,409;-38,23;40001000;RIO SÃO FRANCISCO;4;RIO SÃO FRANCISCO;BA;16240000;PAULO AFONSO;CHESF;CHESF;True;2024-10-03 22:52:20;2024-10-16 21:28:37
49210045;UHE PAULO AFONSO IV RESERVATÓRIO 4;2;-2;Via Arquivo Csv;-9,416;-38,244;40001000;RIO SÃO FRANCISCO;4;RIO SÃO FRANCISCO;BA;16240000;PAULO AFONSO;CHESF;CHESF;True;2024-10-03 22:52:20;2024-10-16 21:29:03
49210050;UHEs PAULO AFONSO I, II e III RESERVATÓRIO 1;2;-2;Via Arquivo Csv;-9,369;-38,216;40001000;RIO SÃO FRANCISCO;4;RIO SÃO FRANCISCO;BA;16240000;PAULO AFONSO;CHESF;CHESF;True;2024-10-03 22:52:20;2024-10-16 21:29:42
49210060;UHE PAULO AFONSO IV RESERVATÓRIO 1;2;-2;Via Arquivo Csv;-9,414;-38,215;40001000;RIO SÃO FRANCISCO;4;RIO SÃO FRANCISCO;BA;16240000;PAULO AFONSO;CHESF;CHESF;True;2024-10-03 22:52:20;2024-10-16 21:30:09
49210070;UHE PAULO AFONSO IV BARRAMENTO;2;-2;Via Arquivo Csv;-9,417;-38,208;40001000;RIO SÃO FRANCISCO;4;RIO SÃO FRANCISCO;BA;16240000;PAULO AFONSO;CHESF;CHESF;True;2024-10-03 22:52:20;2024-10-16 21:30:35
49210075;UHE PAULO AFONSO IV RESERVATÓRIO 2;2;-2;Via Arquivo Csv;-9,427;-38,225;40001000;RIO SÃO FRANCISCO;4;RIO SÃO FRANCISCO;BA;16240000;PAULO AFONSO;CHESF;CHESF;True;2024-10-03 22:52:20;2024-10-16 21:31:13
49210080;UHEs PAULO AFONSO I, II e III BARRAMENTO;2;-2;Via Arquivo Csv;-9,391;-38,203;40001000;RIO SÃO FRANCISCO;4;RIO SÃO FRANCISCO;BA;16240000;PAULO AFONSO;CHESF;CHESF;True;2024-10-03 22:52:20;2024-10-16 21:31:39
49210085;UHE PAULO AFONSO IV RESERVATÓRIO 5;2;-2;Via Arquivo Csv;-9,431;-38,246;40001000;RIO SÃO FRANCISCO;4;RIO SÃO FRANCISCO;BA;16240000;PAULO AFONSO;CHESF;CHESF;True;2024-10-03 22:52:20;2024-10-16 21:32:06
49210090;UHEs PAULO AFONSO I, II e III RESERVATÓRIO 2;2;-2;Via Arquivo Csv;-9,392;-38,205;40001000;RIO SÃO FRANCISCO;4;RIO SÃO FRANCISCO;BA;16240000;PAULO AFONSO;CHESF;CHESF;True;2024-10-03 22:52:20;2024-10-16 21:32:32
49211010;UHE PAULO AFONSO I JUSANTE;2;-2;Via Arquivo Csv;-9,333;-38,2;40001000;RIO SÃO FRANCISCO;4;RIO SÃO FRANCISCO;BA;16240000;PAULO AFONSO;CHESF;CHESF;True;2024-10-03 22:52:20;2024-10-16 21:33:11
49211020;UHE PAULO AFONSO IIA JUSANTE;2;-2;Via Arquivo Csv;-9,333;-38,2;40001000;RIO SÃO FRANCISCO;4;RIO SÃO FRANCISCO;BA;16240000;PAULO AFONSO;CHESF;CHESF;True;2024-10-03 22:52:20;2024-10-16 21:33:37
49211030;UHE PAULO AFONSO IIB JUSANTE;2;-2;Via Arquivo Csv;-9,333;-38,2;40001000;RIO SÃO FRANCISCO;4;RIO SÃO FRANCISCO;BA;16240000;PAULO AFONSO;CHESF;CHESF;True;2024-10-03 22:52:20;2024-10-16 21:34:04
49211040;UHE PAULO AFONSO III JUSANTE;2;-2;Via Arquivo Csv;-9,333;-38,2;40001000;RIO SÃO FRANCISCO;4;RIO SÃO FRANCISCO;BA;16240000;PAULO AFONSO;CHESF;CHESF;True;2024-10-03 22:52:20;2024-10-16 21:34:46
49215000;FURNAS DOS MORCEGOS;2;-1;Via Arquivo Csv;-9,417;-38,2;40001000;RIO SÃO FRANCISCO;4;RIO SÃO FRANCISCO;BA;16240000;PAULO AFONSO;SUDENE;SUDENE;True;2024-10-03 22:52:20;2024-10-16 21:35:17
49280000;VELHA EUGENIA;2;-1;Via Arquivo Csv;-9,5;-38,05;40001000;RIO SÃO FRANCISCO;4;RIO SÃO FRANCISCO;BA;16240000;PAULO AFONSO;ANA;ANA;True;2024-10-03 22:52:20;2024-10-16 21:35:48
49369100;SANTA BRIGIDA;2;-2;Via Arquivo Csv;-9,762;-38,036;49210990;RIACHO MINUIM;4;RIO SÃO FRANCISCO;BA;16276000;SANTA BRIGIDA;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:36:15
21540000;PCH GALHEIROS I BARRAMENTO;2;-2;Via Arquivo Csv;-13,393;-46,391;21229700;RIO GALHEIROS;2;RIO TOCANTINS;BA;26200000;SÃO DOMINGOS;GALHEIROS;GALHEIROS;True;2024-10-03 22:52:20;2024-10-10 13:12:29
50100000;FAZENDA BARRA DA FORTUNA;2;-1;Via Arquivo Csv;-9,86;-39,233;50300000;RIO VAZA BARRIS;5;ATLÂNTICO,TRECHO LESTE;BA;16320000;UAUÁ;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:36:49
50120000;CANUDOS;2;-1;Via Arquivo Csv;-9,9;-39,133;50300000;RIO VAZA BARRIS;5;ATLÂNTICO,TRECHO LESTE;BA;16106000;EUCLIDES DA CUNHA;SUDENE;SUDENE;True;2024-10-03 22:52:20;2024-10-16 21:37:20
50120001;CANUDOS;2;-1;Via Arquivo Csv;-9,9;-39,133;50300000;RIO VAZA BARRIS;5;ATLÂNTICO,TRECHO LESTE;BA;16106000;EUCLIDES DA CUNHA;DNOCS;DNOCS;True;2024-10-03 22:52:20;2024-10-16 21:37:50
50138900;AÇUDE COCOROBÓ MONTANTE;2;-1;Via Arquivo Csv;-9,855;-39,228;50300000;RIO VAZA BARRIS;5;ATLÂNTICO,TRECHO LESTE;BA;16320000;UAUÁ;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:38:21
50139000;AÇUDE DE COCOROBÓ (via BR-116);2;-2;Via Arquivo Csv;-9,897;-39,137;50300000;RIO VAZA BARRIS;5;ATLÂNTICO,TRECHO LESTE;BA;16067200;CANUDOS;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:38:48
50139500;AÇUDE COCOROBÓ;2;-1;Via Arquivo Csv;-9,881;-39,039;50300000;RIO VAZA BARRIS;5;ATLÂNTICO,TRECHO LESTE;BA;16067200;CANUDOS;ANA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:39:22
50140000;AÇUDE COCOROBO;2;-2;Via Arquivo Csv;-9,9;-39,05;50300000;RIO VAZA BARRIS;5;ATLÂNTICO,TRECHO LESTE;BA;16106000;EUCLIDES DA CUNHA;DNOCS;DNOCS;True;2024-10-03 22:52:20;2024-10-16 21:39:49
50141000;COCOROBO;2;-1;Via Arquivo Csv;-9,883;-39,017;50300000;RIO VAZA BARRIS;5;ATLÂNTICO,TRECHO LESTE;BA;16106000;EUCLIDES DA CUNHA;SUDENE;SUDENE;True;2024-10-03 22:52:20;2024-10-16 21:40:23
50142000;COCOROBO - ESCOADOURO;2;-1;Via Arquivo Csv;-9,883;-39,017;50300000;RIO VAZA BARRIS;5;ATLÂNTICO,TRECHO LESTE;BA;16106000;EUCLIDES DA CUNHA;SUDENE;SUDENE;True;2024-10-03 22:52:20;2024-10-16 21:40:54
50142100;AÇUDE COCOROBÓ JUSANTE 1;2;-1;Via Arquivo Csv;-9,883;-39,038;50300000;RIO VAZA BARRIS;5;ATLÂNTICO,TRECHO LESTE;BA;16067200;CANUDOS;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:41:24
50142200;AÇUDE COCOROBÓ JUSANTE 2;2;-2;Via Arquivo Csv;-9,883;-39,038;50300000;RIO VAZA BARRIS;5;ATLÂNTICO,TRECHO LESTE;BA;16067200;CANUDOS;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:41:51
50142300;CABEÇA DE BOI;2;-1;Via Arquivo Csv;-9,882;-38,867;50300000;RIO VAZA BARRIS;5;ATLÂNTICO,TRECHO LESTE;BA;16181000;JEREMOABO;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:42:26
50142800;AÇUDE GASPARINO MONTANTE 2;2;-1;Via Arquivo Csv;-10,224;-38,104;50300000;RIO VAZA BARRIS;5;ATLÂNTICO,TRECHO LESTE;BA;16307400;SÍTIO DO QUINTO;ANA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:42:57
50142900;AÇUDE GASPARINO MONTANTE 1;2;-1;Via Arquivo Csv;-10,218;-38,063;50300000;RIO VAZA BARRIS;5;ATLÂNTICO,TRECHO LESTE;BA;16091000;CORONEL JOÃO SÁ;ANA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:43:28
50143000;AÇUDE GASPARINO;2;-1;Via Arquivo Csv;-10,277;-38,054;50300000;RIO VAZA BARRIS;5;ATLÂNTICO,TRECHO LESTE;BA;16091000;CORONEL JOÃO SÁ;ANA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:43:59
50143100;AÇUDE GASPARINO JUSANTE;2;-1;Via Arquivo Csv;-10,285;-38,054;50300000;RIO VAZA BARRIS;5;ATLÂNTICO,TRECHO LESTE;BA;16091000;CORONEL JOÃO SÁ;ANA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:44:29
50146000;ÁGUA BRANCA;2;298.0;Via Arquivo Csv;-10,006;-38,599;50300000;RIO VAZA BARRIS;5;ATLÂNTICO,TRECHO LESTE;BA;16181000;JEREMOABO;ANA;SGB-CPRM;True;2024-10-03 22:52:20;2024-10-16 21:45:01
50147000;ÁGUA BRANCA;2;-1;Via Arquivo Csv;-10,017;-38,6;50300000;RIO VAZA BARRIS;5;ATLÂNTICO,TRECHO LESTE;BA;16181000;JEREMOABO;SUDENE;SUDENE;True;2024-10-03 22:52:20;2024-10-16 21:45:31
50147100;CANUDOS;2;-2;Via Arquivo Csv;-9,881;-39,035;50300000;RIO VAZA BARRIS;5;ATLÂNTICO,TRECHO LESTE;BA;16067200;CANUDOS;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:45:58
50148000;JEREMOABO - MONTANTE;2;-2;Via Arquivo Csv;-10,094;-38,361;50300000;RIO VAZA BARRIS;5;ATLÂNTICO,TRECHO LESTE;BA;16181000;JEREMOABO;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:46:25
50150000;JEREMOABO;2;290.7;Via Arquivo Csv;-10,092;-38,326;50300000;RIO VAZA BARRIS;5;ATLÂNTICO,TRECHO LESTE;BA;16181000;JEREMOABO;ANA;SGB-CPRM;True;2024-10-03 22:52:20;2024-10-16 21:47:04
50150300;CORONEL JOÃO SÁ;2;-2;Via Arquivo Csv;-10,275;-38,055;50300000;RIO VAZA BARRIS;5;ATLÂNTICO,TRECHO LESTE;BA;16091000;CORONEL JOÃO SÁ;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:47:31
50150500;PONTE DA BR-110;2;-2;Via Arquivo Csv;-10,47;-37,919;50300000;RIO VAZA BARRIS;5;ATLÂNTICO,TRECHO LESTE;BA;16003200;ADUSTINA;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:47:57
50151000;ENTRONCAMENTO;2;-1;Via Arquivo Csv;-10,1;-38,317;50300000;RIO VAZA BARRIS;5;ATLÂNTICO,TRECHO LESTE;BA;16181000;JEREMOABO;SUDENE;SUDENE;True;2024-10-03 22:52:20;2024-10-16 21:48:35
50151400;AÇUDE DE ADUSTINA MONTANTE;2;-1;Via Arquivo Csv;-10,586;-38,103;50309500;AÇUDE DE ADUSTINA;5;ATLÂNTICO,TRECHO LESTE;BA;16003200;ADUSTINA;ANA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:49:06
50151500;AÇUDE DE ADUSTINA;2;-1;Via Arquivo Csv;-10,571;-38,071;50309500;AÇUDE DE ADUSTINA;5;ATLÂNTICO,TRECHO LESTE;BA;16003200;ADUSTINA;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:49:37
50151600;AÇUDE DE ADUSTINA JUSANTE;2;-1;Via Arquivo Csv;-10,568;-38,067;50309500;AÇUDE DE ADUSTINA;5;ATLÂNTICO,TRECHO LESTE;BA;16003200;ADUSTINA;ANA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:50:08
50152000;FAZENDA RIO VELHO;2;-1;Via Arquivo Csv;-10,578;-38,13;50300000;RIO VAZA BARRIS;5;ATLÂNTICO,TRECHO LESTE;BA;16003200;ADUSTINA;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:50:39
50152100;PARIPIRANGA;2;-2;Via Arquivo Csv;-10,47;-37,919;50300000;RIO VAZA BARRIS;5;ATLÂNTICO,TRECHO LESTE;BA;16238000;PARIPIRANGA;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:51:05
50152300;FÁTIMA;2;-2;Via Arquivo Csv;-10,707;-38,187;50400000;RIO REAL;5;ATLÂNTICO,TRECHO LESTE;BA;16106600;FÁTIMA;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:51:33
50153500;PARIPIRANGA ( BA-220);2;-2;Via Arquivo Csv;-10,588;-37,87;50300000;RIO VAZA BARRIS;5;ATLÂNTICO,TRECHO LESTE;BA;16238000;PARIPIRANGA;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:51:59
50249000;ITAPICURU;2;-2;Via Arquivo Csv;-11,193;-38,004;50400000;RIO REAL;5;ATLÂNTICO,TRECHO LESTE;BA;16165000;ITAPICURU;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:52:38
50280000;CAPTAÇÃO RIO REAL;2;-2;Via Arquivo Csv;-11,425;-37,943;50400000;RIO REAL;5;ATLÂNTICO,TRECHO LESTE;BA;16270000;RIO REAL;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:53:04
50282000;RIO REAL;2;-2;Via Arquivo Csv;-11,479;-37,942;50505000;RIO BRANCO;5;ATLÂNTICO,TRECHO LESTE;BA;16270000;RIO REAL;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:53:30
50290000;ITANHY;2;310.1875;Via Arquivo Csv;-11,54;-37,568;50400000;RIO REAL;5;ATLÂNTICO,TRECHO LESTE;BA;16179000;JANDAÍRA;ANA;SGB-CPRM;True;2024-10-03 22:52:20;2024-10-16 21:54:13
50290800;BREJO DOS PAULOS;2;-1;Via Arquivo Csv;-10,786;-40,283;50500450;RIO DA FUMAÇA;5;ATLÂNTICO,TRECHO LESTE;BA;16246000;PINDOBAÇU;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:54:44
50294000;PONTE BA-375;2;-1;Via Arquivo Csv;-10,978;-40,37;50500504;RIO DAS PEDRAS;5;ATLÂNTICO,TRECHO LESTE;BA;16298000;SAÚDE;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:55:14
50295000;BA-099 (LINHA VERDE);2;-2;Via Arquivo Csv;-11,54;-37,568;50400000;RIO REAL;5;ATLÂNTICO,TRECHO LESTE;BA;16179000;JANDAÍRA;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:55:40
50300000;FAZENDA ALECRIM;2;-1;Via Arquivo Csv;-10,752;-40,224;50500506;RIO AIPIM;5;ATLÂNTICO,TRECHO LESTE;BA;16107600;FILADÉLFIA;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:56:15
50301000;FAZENDA PASSAGEM FUNDA;2;-1;Via Arquivo Csv;-10,594;-40,399;50500506;RIO AIPIM;5;ATLÂNTICO,TRECHO LESTE;BA;16059000;CAMPO FORMOSO;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:56:46
50301100;ANTÔNIO GONÇALVES;2;-2;Via Arquivo Csv;-10,598;-40,342;50500506;RIO AIPIM;5;ATLÂNTICO,TRECHO LESTE;BA;16018000;ANTÔNIO GONÇALVES;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:57:13
50301150;PINDOBAÇU;2;-2;Via Arquivo Csv;-10,801;-40,212;50500506;RIO AIPIM;5;ATLÂNTICO,TRECHO LESTE;BA;16246000;PINDOBAÇU;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:57:39
50301200;PONTO NOVO;2;-2;Via Arquivo Csv;-10,832;-40,216;50500506;RIO AIPIM;5;ATLÂNTICO,TRECHO LESTE;BA;16252600;PONTO NOVO;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:58:06
50310000;AÇUDE SOHEM;2;-1;Via Arquivo Csv;-10,369;-40,098;50500000;RIO ITAPICURU;5;ATLÂNTICO,TRECHO LESTE;BA;16301000;SENHOR DO BONFIM;ANA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:58:48
50315000;FAZENDA GRUTINHA;2;-1;Via Arquivo Csv;-10,759;-40,437;50500500;RIO ITAPICURU-AÇU;5;ATLÂNTICO,TRECHO LESTE;BA;16246000;PINDOBAÇU;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:59:19
50316000;COITE;2;-1;Via Arquivo Csv;-10,499;-40,167;50502200;RIO DA PRATA;5;ATLÂNTICO,TRECHO LESTE;BA;16301000;SENHOR DO BONFIM;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 21:59:50
50320000;FAZENDA MANGABEIRA;2;-1;Via Arquivo Csv;-10,797;-40,402;50500500;RIO ITAPICURU-AÇU;5;ATLÂNTICO,TRECHO LESTE;BA;16214000;MIRANGABA;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 22:00:21
50330000;PINDOBAÇU;2;268.8888888888889;Via Arquivo Csv;-10,802;-40,38;50500500;RIO ITAPICURU-AÇU;5;ATLÂNTICO,TRECHO LESTE;BA;16246000;PINDOBAÇU;ANA;ANA;True;2024-10-03 22:52:20;2024-10-16 22:00:52
50340000;SAÚDE;2;345.2857142857143;Via Arquivo Csv;-10,9;-40,4;50500502;RIO PAIAIA;5;ATLÂNTICO,TRECHO LESTE;BA;16298000;SAÚDE;ANA;ANA;True;2024-10-03 22:52:20;2024-10-16 22:01:23
50360000;CAMPO FORMOSO;2;235.5;Via Arquivo Csv;-10,517;-40,317;50500506;RIO AIPIM;5;ATLÂNTICO,TRECHO LESTE;BA;16059000;CAMPO FORMOSO;ANA;ANA;True;2024-10-03 22:52:20;2024-10-16 22:01:53
50360600;FAZENDA PICADA DE CIMA;2;-1;Via Arquivo Csv;-10,573;-40,111;50500000;RIO ITAPICURU;5;ATLÂNTICO,TRECHO LESTE;BA;16301000;SENHOR DO BONFIM;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 22:02:24
50360700;AÇUDE PINDOBAÇU MONTANTE;2;-1;Via Arquivo Csv;-10,761;-40,437;50500000;RIO ITAPICURU;5;ATLÂNTICO,TRECHO LESTE;BA;16246000;PINDOBAÇU;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 22:02:55
50360800;AÇUDE PINDOBAÇU;2;-1;Via Arquivo Csv;-10,797;-40,405;50500000;RIO ITAPICURU;5;ATLÂNTICO,TRECHO LESTE;BA;16246000;PINDOBAÇU;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 22:03:25
50360900;AÇUDE PINDOBAÇU JUSANTE;2;-1;Via Arquivo Csv;-10,803;-40,38;50500000;RIO ITAPICURU;5;ATLÂNTICO,TRECHO LESTE;BA;16246000;PINDOBAÇU;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 22:03:56
50361000;CAMPO FORMOSO;2;-2;Via Arquivo Csv;-10,529;-40,316;50500580;RIO CAMPO FORMOSO;5;ATLÂNTICO,TRECHO LESTE;BA;16059000;CAMPO FORMOSO;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 22:04:24
50370000;AÇUDE AIPIM MONTANTE;2;-1;Via Arquivo Csv;-10,593;-40,4;50500506;RIO AIPIM;5;ATLÂNTICO,TRECHO LESTE;BA;16018000;ANTÔNIO GONÇALVES;ANA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 22:04:59
50371000;AÇUDE AIPIM;2;-1;Via Arquivo Csv;-10,597;-40,343;50500506;RIO AIPIM;5;ATLÂNTICO,TRECHO LESTE;BA;16018000;ANTÔNIO GONÇALVES;ANA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 22:05:30
50371100;AÇUDE AIPIM JUSANTE;2;-1;Via Arquivo Csv;-10,6;-40,34;50500506;RIO AIPIM;5;ATLÂNTICO,TRECHO LESTE;BA;16018000;ANTÔNIO GONÇALVES;ANA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 22:06:01
50375000;AÇUDE QUICÉ MONTANTE;2;-1;Via Arquivo Csv;-10,454;-40,02;50500600;RIO ITAPICURU-MIRIM;5;ATLÂNTICO,TRECHO LESTE;BA;16013200;ANDORINHA;ANA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 22:06:32
50376000;AÇUDE QUICÉ;2;-1;Via Arquivo Csv;-10,488;-40,01;50500600;RIO ITAPICURU-MIRIM;5;ATLÂNTICO,TRECHO LESTE;BA;16013200;ANDORINHA;ANA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 22:07:03
50380000;PONTO NOVO;2;521.4285714285714;Via Arquivo Csv;-10,845;-40,113;50500500;RIO ITAPICURU-AÇU;5;ATLÂNTICO,TRECHO LESTE;BA;16054000;CALDEIRÃO GRANDE;ANA;SGB-CPRM;True;2024-10-03 22:52:20;2024-10-16 22:07:34
50380400;FAZENDA PORTEIRA;2;-1;Via Arquivo Csv;-10,849;-40,268;50500500;RIO ITAPICURU-AÇU;5;ATLÂNTICO,TRECHO LESTE;BA;16298000;SAÚDE;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 22:08:05
50380500;PONTE DA BR-407;2;-2;Via Arquivo Csv;-10,414;-40,184;50500500;RIO ITAPICURU-AÇU;5;ATLÂNTICO,TRECHO LESTE;BA;16246000;PINDOBAÇU;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 22:08:31
50390000;COVAS;2;-1;Via Arquivo Csv;-10,867;-40,017;50500500;RIO ITAPICURU-AÇU;5;ATLÂNTICO,TRECHO LESTE;BA;16054000;CALDEIRÃO GRANDE;ANA;ANA;True;2024-10-03 22:52:20;2024-10-16 22:09:07
50408000;JANDAÍRA;2;-2;Via Arquivo Csv;-11,653;-37,546;50408000;RIO MARCANAÍ;5;ATLÂNTICO,TRECHO LESTE;BA;16179000;JANDAÍRA;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 22:09:33
50410000;MIGUEL CALMOM;2;-1;Via Arquivo Csv;-11,417;-40,6;50500505;RIO CABACEIRAS;5;ATLÂNTICO,TRECHO LESTE;BA;16212000;MIGUEL CALMON;ANA;ANA;True;2024-10-03 22:52:20;2024-10-16 22:10:08
50411000;FAZENDA INCHU;2;-1;Via Arquivo Csv;-11,419;-40,354;50500000;RIO ITAPICURU;5;ATLÂNTICO,TRECHO LESTE;BA;16306000;SERROLÂNDIA;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 22:10:40
50415000;JACOBINA;2;-2;Via Arquivo Csv;-11,187;-40,558;50500501;RIO JACOBINA;5;ATLÂNTICO,TRECHO LESTE;BA;16175000;JACOBINA;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 22:11:06
50416000;FAZENDA PINTADAS;2;-1;Via Arquivo Csv;-11,187;-40,194;50500500;RIO ITAPICURU-AÇU;5;ATLÂNTICO,TRECHO LESTE;BA;16175000;JACOBINA;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 22:11:41
50417000;CAPTAÇÃO DE ÁGUA DE JACOBINA;2;-2;Via Arquivo Csv;-11,165;-40,507;50500600;RIO ITAPICURU-MIRIM;5;ATLÂNTICO,TRECHO LESTE;BA;16175000;JACOBINA;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 22:12:08
50418000;JACOBINA I;2;-2;Via Arquivo Csv;-11,167;-40,517;50500600;RIO ITAPICURU-MIRIM;5;ATLÂNTICO,TRECHO LESTE;BA;16175000;JACOBINA;SUDENE;SUDENE;True;2024-10-03 22:52:20;2024-10-16 22:12:34
50418400;AÇUDE CACHOEIRA GRANDE MONTANTE;2;-1;Via Arquivo Csv;-11,386;-40,48;50500550;RIO JAQUEIRA;5;ATLÂNTICO,TRECHO LESTE;BA;16175000;JACOBINA;ANA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 22:13:14
50418500;AÇUDE CACHOEIRA GRANDE;2;-1;Via Arquivo Csv;-11,351;-40,432;50500550;RIO JAQUEIRA;5;ATLÂNTICO,TRECHO LESTE;BA;16175000;JACOBINA;ANA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 22:13:46
50418600;AÇUDE CACHOEIRA GRANDE JUSANTE;2;-1;Via Arquivo Csv;-11,351;-40,428;50500550;RIO JAQUEIRA;5;ATLÂNTICO,TRECHO LESTE;BA;16175000;JACOBINA;ANA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 22:14:17
50419000;JACOBINA;2;-1;Via Arquivo Csv;-11,206;-40,432;50500600;RIO ITAPICURU-MIRIM;5;ATLÂNTICO,TRECHO LESTE;BA;16175000;JACOBINA;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 22:14:48
50420000;JACOBINA;2;227.91666666666666;Via Arquivo Csv;-11,211;-40,47;50500600;RIO ITAPICURU-MIRIM;5;ATLÂNTICO,TRECHO LESTE;BA;16175000;JACOBINA;ANA;SGB-CPRM;True;2024-10-03 22:52:20;2024-10-16 22:15:20
50420001;JACOBINA;2;-2;Via Arquivo Csv;-11,211;-40,47;50500600;RIO ITAPICURU-MIRIM;5;ATLÂNTICO,TRECHO LESTE;BA;16175000;JACOBINA;INEMA-BA;INEMA-BA;True;2024-10-03 22:52:20;2024-10-16 22:15:46
